29,0.0
30,0.01
30,0.02
31,0.03
31,0.04
31,0.05
31,0.06
31,0.07
31,0.08
31,0.09
31,0.1
31,0.11
31,0.12
32,0.13
32,0.14
32,0.15
32,0.16
32,0.17
32,0.18
32,0.19
32,0.2
32,0.21
33,0.22
33,0.23
33,0.24
33,0.25
33,0.26
33,0.27
33,0.28
33,0.29
33,0.3
33,0.31
33,0.32
33,0.33
33,0.34
33,0.35
33,0.36
33,0.37
33,0.38
33,0.39
33,0.4
33,0.41
33,0.42
33,0.43
33,0.44
34,0.45
34,0.46
34,0.47
34,0.48
34,0.49
34,0.5
34,0.51
34,0.52
34,0.53
34,0.54
34,0.55
34,0.56
34,0.57
34,0.58
34,0.59
34,0.6
34,0.61
34,0.62
34,0.63
34,0.64
34,0.65
34,0.66
34,0.67
34,0.68
34,0.69
34,0.7
34,0.71
34,0.72
34,0.73
34,0.74
34,0.75
34,0.76
34,0.77
34,0.78
34,0.79
34,0.8
34,0.81
34,0.82
34,0.83
34,0.84
34,0.85
34,0.86
34,0.87
34,0.88
34,0.89
34,0.9
34,0.91
34,0.92
34,0.93
34,0.94
34,0.95
34,0.96
35,0.97
35,0.98
35,0.99
35,1.0
35,1.01
35,1.02
35,1.03
35,1.04
35,1.05
35,1.06
35,1.07
35,1.08
35,1.09
35,1.1
35,1.11
35,1.12
35,1.13
35,1.14
35,1.15
35,1.16
35,1.17
35,1.18
35,1.19
35,1.2
35,1.21
35,1.22
35,1.23
35,1.24
35,1.25
35,1.26
35,1.27
35,1.28
35,1.29
35,1.3
35,1.31
35,1.32
35,1.33
35,1.34
35,1.35
35,1.36
35,1.37
35,1.38
35,1.39
35,1.4
35,1.41
35,1.42
35,1.43
35,1.44
35,1.45
35,1.46
35,1.47
35,1.48
35,1.49
35,1.5
35,1.51
35,1.52
35,1.53
35,1.54
35,1.55
35,1.56
35,1.57
35,1.58
35,1.59
35,1.6
35,1.61
35,1.62
35,1.63
35,1.64
35,1.65
35,1.66
35,1.67
35,1.68
35,1.69
35,1.7
35,1.71
35,1.72
35,1.73
35,1.74
36,1.75
36,1.76
36,1.77
36,1.78
36,1.79
36,1.8
36,1.81
36,1.82
36,1.83
36,1.84
36,1.85
36,1.86
36,1.87
36,1.88
36,1.89
36,1.9
36,1.91
36,1.92
36,1.93
36,1.94
36,1.95
36,1.96
36,1.97
36,1.98
36,1.99
36,2.0
36,2.01
36,2.02
36,2.03
36,2.04
36,2.05
36,2.06
36,2.07
36,2.08
36,2.09
36,2.1
36,2.11
36,2.12
36,2.13
36,2.14
36,2.15
36,2.16
36,2.17
36,2.18
36,2.19
36,2.2
36,2.21
36,2.22
36,2.23
36,2.24
36,2.25
36,2.26
36,2.27
36,2.28
36,2.29
36,2.3
36,2.31
36,2.32
36,2.33
36,2.34
36,2.35
36,2.36
36,2.37
36,2.38
36,2.39
36,2.4
36,2.41
36,2.42
36,2.43
36,2.44
36,2.45
36,2.46
36,2.47
36,2.48
36,2.49
36,2.5
36,2.51
36,2.52
36,2.53
36,2.54
36,2.55
36,2.56
36,2.57
36,2.58
36,2.59
36,2.6
36,2.61
36,2.62
36,2.63
36,2.64
36,2.65
36,2.66
36,2.67
36,2.68
36,2.69
36,2.7
36,2.71
36,2.72
36,2.73
36,2.74
36,2.75
36,2.76
36,2.77
36,2.78
36,2.79
36,2.8
36,2.81
36,2.82
36,2.83
36,2.84
36,2.85
36,2.86
36,2.87
36,2.88
36,2.89
36,2.9
36,2.91
36,2.92
36,2.93
36,2.94
36,2.95
36,2.96
36,2.97
36,2.98
36,2.99
36,3.0
36,3.01
36,3.02
36,3.03
36,3.04
36,3.05
36,3.06
36,3.07
36,3.08
36,3.09
36,3.1
36,3.11
36,3.12
36,3.13
36,3.14
36,3.15
36,3.16
36,3.17
36,3.18
36,3.19
36,3.2
36,3.21
36,3.22
36,3.23
36,3.24
36,3.25
36,3.26
36,3.27
36,3.28
36,3.29
36,3.3
36,3.31
36,3.32
36,3.33
36,3.34
36,3.35
36,3.36
36,3.37
36,3.38
36,3.39
36,3.4
36,3.41
36,3.42
36,3.43
37,3.44
37,3.45
37,3.46
37,3.47
37,3.48
37,3.49
37,3.5
37,3.51
37,3.52
37,3.53
37,3.54
37,3.55
37,3.56
37,3.57
37,3.58
37,3.59
37,3.6
37,3.61
37,3.62
37,3.63
37,3.64
37,3.65
37,3.66
37,3.67
37,3.68
37,3.69
37,3.7
37,3.71
37,3.72
37,3.73
37,3.74
37,3.75
37,3.76
37,3.77
37,3.78
37,3.79
37,3.8
37,3.81
37,3.82
37,3.83
37,3.84
37,3.85
37,3.86
37,3.87
37,3.88
37,3.89
37,3.9
37,3.91
37,3.92
37,3.93
37,3.94
37,3.95
37,3.96
37,3.97
37,3.98
37,3.99
37,4.0
37,4.01
37,4.02
37,4.03
37,4.04
37,4.05
37,4.06
37,4.07
37,4.08
37,4.09
37,4.1
37,4.11
37,4.12
37,4.13
37,4.14
37,4.15
37,4.16
37,4.17
37,4.18
37,4.19
37,4.2
37,4.21
37,4.22
37,4.23
37,4.24
37,4.25
37,4.26
37,4.27
37,4.28
37,4.29
37,4.3
37,4.31
37,4.32
37,4.33
37,4.34
37,4.35
37,4.36
37,4.37
37,4.38
37,4.39
37,4.4
37,4.41
37,4.42
37,4.43
37,4.44
37,4.45
37,4.46
37,4.47
37,4.48
37,4.49
37,4.5
37,4.51
37,4.52
37,4.53
37,4.54
37,4.55
37,4.56
37,4.57
37,4.58
37,4.59
37,4.6
37,4.61
37,4.62
37,4.63
37,4.64
37,4.65
37,4.66
37,4.67
37,4.68
37,4.69
37,4.7
37,4.71
37,4.72
37,4.73
37,4.74
37,4.75
37,4.76
37,4.77
37,4.78
37,4.79
37,4.8
37,4.81
37,4.82
37,4.83
37,4.84
37,4.85
37,4.86
37,4.87
37,4.88
37,4.89
37,4.9
37,4.91
37,4.92
37,4.93
37,4.94
37,4.95
37,4.96
37,4.97
37,4.98
37,4.99
37,5.0
37,5.01
37,5.02
37,5.03
37,5.04
37,5.05
37,5.06
37,5.07
37,5.08
37,5.09
37,5.1
37,5.11
37,5.12
37,5.13
37,5.14
37,5.15
37,5.16
37,5.17
37,5.18
37,5.19
37,5.2
37,5.21
37,5.22
37,5.23
37,5.24
37,5.25
37,5.26
37,5.27
37,5.28
37,5.29
37,5.3
37,5.31
37,5.32
37,5.33
37,5.34
37,5.35
37,5.36
37,5.37
37,5.38
37,5.39
37,5.4
37,5.41
37,5.42
37,5.43
37,5.44
37,5.45
37,5.46
37,5.47
37,5.48
37,5.49
37,5.5
37,5.51
37,5.52
37,5.53
37,5.54
37,5.55
37,5.56
37,5.57
37,5.58
37,5.59
37,5.6
37,5.61
37,5.62
37,5.63
37,5.64
37,5.65
37,5.66
37,5.67
37,5.68
37,5.69
37,5.7
37,5.71
37,5.72
37,5.73
37,5.74
37,5.75
37,5.76
37,5.77
37,5.78
37,5.79
37,5.8
37,5.81
37,5.82
37,5.83
37,5.84
37,5.85
37,5.86
37,5.87
37,5.88
37,5.89
37,5.9
37,5.91
37,5.92
37,5.93
37,5.94
37,5.95
37,5.96
37,5.97
37,5.98
37,5.99
37,6.0
37,6.01
37,6.02
37,6.03
37,6.04
37,6.05
37,6.06
37,6.07
37,6.08
37,6.09
37,6.1
37,6.11
37,6.12
37,6.13
37,6.14
37,6.15
37,6.16
37,6.17
37,6.18
37,6.19
37,6.2
37,6.21
37,6.22
38,6.23
38,6.24
38,6.25
38,6.26
38,6.27
38,6.28
38,6.29
38,6.3
38,6.31
38,6.32
38,6.33
38,6.34
38,6.35
38,6.36
38,6.37
38,6.38
38,6.39
38,6.4
38,6.41
38,6.42
38,6.43
38,6.44
38,6.45
38,6.46
38,6.47
38,6.48
38,6.49
38,6.5
38,6.51
38,6.52
38,6.53
38,6.54
38,6.55
38,6.56
38,6.57
38,6.58
38,6.59
38,6.6
38,6.61
38,6.62
38,6.63
38,6.64
38,6.65
38,6.66
38,6.67
38,6.68
38,6.69
38,6.7
38,6.71
38,6.72
38,6.73
38,6.74
38,6.75
38,6.76
38,6.77
38,6.78
38,6.79
38,6.8
38,6.81
38,6.82
38,6.83
38,6.84
38,6.85
38,6.86
38,6.87
38,6.88
38,6.89
38,6.9
38,6.91
38,6.92
38,6.93
38,6.94
38,6.95
38,6.96
38,6.97
38,6.98
38,6.99
38,7.0
38,7.01
38,7.02
38,7.03
38,7.04
38,7.05
38,7.06
38,7.07
38,7.08
38,7.09
38,7.1
38,7.11
38,7.12
38,7.13
38,7.14
38,7.15
38,7.16
38,7.17
38,7.18
38,7.19
38,7.2
38,7.21
38,7.22
38,7.23
38,7.24
38,7.25
38,7.26
38,7.27
38,7.28
38,7.29
38,7.3
38,7.31
38,7.32
38,7.33
38,7.34
38,7.35
38,7.36
38,7.37
38,7.38
38,7.39
38,7.4
38,7.41
38,7.42
38,7.43
38,7.44
38,7.45
38,7.46
38,7.47
38,7.48
38,7.49
38,7.5
38,7.51
38,7.52
38,7.53
38,7.54
38,7.55
38,7.56
38,7.57
38,7.58
38,7.59
38,7.6
38,7.61
38,7.62
38,7.63
38,7.64
38,7.65
38,7.66
38,7.67
38,7.68
38,7.69
38,7.7
38,7.71
38,7.72
38,7.73
38,7.74
38,7.75
38,7.76
38,7.77
38,7.78
38,7.79
38,7.8
38,7.81
38,7.82
38,7.83
38,7.84
38,7.85
38,7.86
38,7.87
38,7.88
38,7.89
38,7.9
38,7.91
38,7.92
38,7.93
38,7.94
38,7.95
38,7.96
38,7.97
38,7.98
38,7.99
38,8.0
38,8.01
38,8.02
38,8.03
38,8.04
38,8.05
38,8.06
38,8.07
38,8.08
38,8.09
38,8.1
38,8.11
38,8.12
38,8.13
38,8.14
38,8.15
38,8.16
38,8.17
38,8.18
38,8.19
38,8.2
38,8.21
38,8.22
38,8.23
38,8.24
38,8.25
38,8.26
38,8.27
38,8.28
38,8.29
38,8.3
38,8.31
38,8.32
38,8.33
38,8.34
38,8.35
38,8.36
38,8.37
38,8.38
38,8.39
38,8.4
38,8.41
38,8.42
38,8.43
38,8.44
38,8.45
38,8.46
38,8.47
38,8.48
38,8.49
38,8.5
38,8.51
38,8.52
38,8.53
38,8.54
38,8.55
38,8.56
38,8.57
38,8.58
38,8.59
38,8.6
38,8.61
38,8.62
38,8.63
38,8.64
38,8.65
38,8.66
38,8.67
38,8.68
38,8.69
38,8.7
38,8.71
38,8.72
38,8.73
38,8.74
38,8.75
38,8.76
38,8.77
38,8.78
38,8.79
38,8.8
38,8.81
38,8.82
38,8.83
38,8.84
38,8.85
38,8.86
38,8.87
38,8.88
38,8.89
38,8.9
38,8.91
38,8.92
38,8.93
38,8.94
38,8.95
38,8.96
38,8.97
38,8.98
38,8.99
38,9.0
38,9.01
38,9.02
38,9.03
38,9.04
38,9.05
38,9.06
38,9.07
38,9.08
38,9.09
38,9.1
38,9.11
38,9.12
38,9.13
38,9.14
38,9.15
38,9.16
38,9.17
38,9.18
38,9.19
38,9.2
38,9.21
38,9.22
38,9.23
38,9.24
38,9.25
38,9.26
38,9.27
38,9.28
38,9.29
38,9.3
38,9.31
38,9.32
38,9.33
38,9.34
38,9.35
38,9.36
38,9.37
38,9.38
38,9.39
38,9.4
38,9.41
38,9.42
38,9.43
38,9.44
38,9.45
38,9.46
38,9.47
38,9.48
38,9.49
38,9.5
38,9.51
38,9.52
38,9.53
38,9.54
38,9.55
38,9.56
38,9.57
38,9.58
38,9.59
38,9.6
38,9.61
38,9.62
38,9.63
38,9.64
38,9.65
38,9.66
38,9.67
38,9.68
38,9.69
38,9.7
38,9.71
38,9.72
38,9.73
38,9.74
38,9.75
38,9.76
38,9.77
38,9.78
38,9.79
38,9.8
38,9.81
38,9.82
38,9.83
38,9.84
38,9.85
38,9.86
38,9.87
38,9.88
38,9.89
38,9.9
38,9.91
38,9.92
38,9.93
38,9.94
38,9.95
38,9.96
38,9.97
38,9.98
38,9.99
38,10.0
38,10.01
38,10.02
38,10.03
38,10.04
38,10.05
38,10.06
38,10.07
38,10.08
38,10.09
38,10.1
38,10.11
38,10.12
38,10.13
38,10.14
38,10.15
38,10.16
38,10.17
38,10.18
38,10.19
38,10.2
38,10.21
38,10.22
38,10.23
38,10.24
38,10.25
38,10.26
38,10.27
38,10.28
38,10.29
38,10.3
38,10.31
38,10.32
38,10.33
38,10.34
38,10.35
38,10.36
38,10.37
38,10.38
38,10.39
38,10.4
38,10.41
38,10.42
38,10.43
38,10.44
38,10.45
38,10.46
38,10.47
38,10.48
38,10.49
38,10.5
38,10.51
38,10.52
38,10.53
38,10.54
38,10.55
38,10.56
38,10.57
38,10.58
38,10.59
38,10.6
38,10.61
38,10.62
38,10.63
38,10.64
38,10.65
38,10.66
38,10.67
38,10.68
38,10.69
38,10.7
38,10.71
38,10.72
38,10.73
38,10.74
38,10.75
38,10.76
38,10.77
38,10.78
38,10.79
38,10.8
38,10.81
38,10.82
38,10.83
38,10.84
38,10.85
38,10.86
39,10.87
39,10.88
39,10.89
39,10.9
39,10.91
39,10.92
39,10.93
39,10.94
39,10.95
39,10.96
39,10.97
39,10.98
39,10.99
39,11.0
39,11.01
39,11.02
39,11.03
39,11.04
39,11.05
39,11.06
39,11.07
39,11.08
39,11.09
39,11.1
39,11.11
39,11.12
39,11.13
39,11.14
39,11.15
39,11.16
39,11.17
39,11.18
39,11.19
39,11.2
39,11.21
39,11.22
39,11.23
39,11.24
39,11.25
39,11.26
39,11.27
39,11.28
39,11.29
39,11.3
39,11.31
39,11.32
39,11.33
39,11.34
39,11.35
39,11.36
39,11.37
39,11.38
39,11.39
39,11.4
39,11.41
39,11.42
39,11.43
39,11.44
39,11.45
39,11.46
39,11.47
39,11.48
39,11.49
39,11.5
39,11.51
39,11.52
39,11.53
39,11.54
39,11.55
39,11.56
39,11.57
39,11.58
39,11.59
39,11.6
39,11.61
39,11.62
39,11.63
39,11.64
39,11.65
39,11.66
39,11.67
39,11.68
39,11.69
39,11.7
39,11.71
39,11.72
39,11.73
39,11.74
39,11.75
39,11.76
39,11.77
39,11.78
39,11.79
39,11.8
39,11.81
39,11.82
39,11.83
39,11.84
39,11.85
39,11.86
39,11.87
39,11.88
39,11.89
39,11.9
39,11.91
39,11.92
39,11.93
39,11.94
39,11.95
39,11.96
39,11.97
39,11.98
39,11.99
39,12.0
39,12.01
39,12.02
39,12.03
39,12.04
39,12.05
39,12.06
39,12.07
39,12.08
39,12.09
39,12.1
39,12.11
39,12.12
39,12.13
39,12.14
39,12.15
39,12.16
39,12.17
39,12.18
39,12.19
39,12.2
39,12.21
39,12.22
39,12.23
39,12.24
39,12.25
39,12.26
39,12.27
39,12.28
39,12.29
39,12.3
39,12.31
39,12.32
39,12.33
39,12.34
39,12.35
39,12.36
39,12.37
39,12.38
39,12.39
39,12.4
39,12.41
39,12.42
39,12.43
39,12.44
39,12.45
39,12.46
39,12.47
39,12.48
39,12.49
39,12.5
39,12.51
39,12.52
39,12.53
39,12.54
39,12.55
39,12.56
39,12.57
39,12.58
39,12.59
39,12.6
39,12.61
39,12.62
39,12.63
39,12.64
39,12.65
39,12.66
39,12.67
39,12.68
39,12.69
39,12.7
39,12.71
39,12.72
39,12.73
39,12.74
39,12.75
39,12.76
39,12.77
39,12.78
39,12.79
39,12.8
39,12.81
39,12.82
39,12.83
39,12.84
39,12.85
39,12.86
39,12.87
39,12.88
39,12.89
39,12.9
39,12.91
39,12.92
39,12.93
39,12.94
39,12.95
39,12.96
39,12.97
39,12.98
39,12.99
39,13.0
39,13.01
39,13.02
39,13.03
39,13.04
39,13.05
39,13.06
39,13.07
39,13.08
39,13.09
39,13.1
39,13.11
39,13.12
39,13.13
39,13.14
39,13.15
39,13.16
39,13.17
39,13.18
39,13.19
39,13.2
39,13.21
39,13.22
39,13.23
39,13.24
39,13.25
39,13.26
39,13.27
39,13.28
39,13.29
39,13.3
39,13.31
39,13.32
39,13.33
39,13.34
39,13.35
39,13.36
39,13.37
39,13.38
39,13.39
39,13.4
